fecha;abrir;max;min;cerrar;cierre_ajustado;volumen
24 oct 2023;1970,30;1975,00;1970,30;1975,00;1975,00;10
23 oct 2023;1976,20;1978,90;1972,90;1976,30;1976,30;127
20 oct 2023;1981,10;1988,60;1980,40;1982,50;1982,50;557
19 oct 2023;1950,10;1977,70;1945,70;1968,40;1968,40;1945
18 oct 2023;1935,00;1957,90;1935,00;1955,30;1955,30;67
17 oct 2023;1914,30;1925,80;1914,30;1922,70;1922,70;103
16 oct 2023;1910,40;1921,10;1910,30;1921,10;1921,10;53
13 oct 2023;1877,50;1930,10;1877,50;1927,40;1927,40;43
12 oct 2023;1874,70;1881,20;1867,00;1869,30;1869,30;46
11 oct 2023;1869,50;1874,60;1869,10;1872,80;1872,80;65
10 oct 2023;1857,00;1861,40;1852,80;1861,00;1861,00;236
9 oct 2023;1842,50;1861,50;1842,50;1849,50;1849,50;232
6 oct 2023;1819,00;1831,80;1809,40;1830,20;1830,20;390
5 oct 2023;1826,30;1826,30;1815,60;1816,60;1816,60;393
4 oct 2023;1821,80;1828,20;1816,40;1818,50;1818,50;357
3 oct 2023;1825,00;1830,90;1816,80;1824,60;1824,60;310
2 oct 2023;1844,10;1845,90;1826,70;1830,00;1830,00;2309
29 sept 2023;1864,30;1872,30;1846,00;1848,10;1848,10;1605
28 sept 2023;1875,50;1878,20;1856,70;1860,40;1860,40;4654
27 sept 2023;1871,60;1871,60;1871,60;1871,60;1871,60;12.251
26 sept 2023;1905,00;1905,10;1900,40;1900,40;1900,40;161
25 sept 2023;1916,60;1916,60;1916,60;1916,60;1916,60;114
22 sept 2023;1925,40;1925,40;1925,40;1925,40;1925,40;1
21 sept 2023;1924,00;1924,00;1919,20;1919,20;1919,20;9
20 sept 2023;1945,60;1945,60;1929,20;1945,60;1945,60;119
19 sept 2023;1934,00;1934,00;1932,00;1932,00;1932,00;6
18 sept 2023;1928,20;1931,50;1926,40;1931,50;1931,50;19
15 sept 2023;1923,50;1927,30;1923,50;1923,70;1923,70;8
14 sept 2023;1903,00;1910,00;1903,00;1910,00;1910,00;169
13 sept 2023;1910,30;1914,60;1908,90;1909,10;1909,10;15
12 sept 2023;1920,80;1920,80;1911,30;1911,30;1911,30;365
11 sept 2023;1923,00;1928,30;1921,80;1923,30;1923,30;50
8 sept 2023;1924,00;1924,70;1918,40;1918,40;1918,40;105
7 sept 2023;1917,60;1921,50;1917,50;1917,50;1917,50;41
6 sept 2023;1924,10;1925,30;1916,30;1918,10;1918,10;24
5 sept 2023;1934,40;1934,40;1924,70;1926,20;1926,20;113
1 sept 2023;1950,00;1950,00;1936,60;1939,80;1939,80;167
31 ago 2023;1944,40;1944,40;1938,20;1938,20;1938,20;491
30 ago 2023;1936,00;1946,40;1934,60;1944,30;1944,30;396
29 ago 2023;1917,90;1936,50;1916,90;1936,50;1936,50;1674
28 ago 2023;1915,50;1921,50;1915,50;1917,90;1917,90;99
25 ago 2023;1919,80;1919,80;1911,10;1911,10;1911,10;195
24 ago 2023;1920,00;1920,80;1918,20;1918,20;1918,20;337
23 ago 2023;1909,60;1918,50;1909,60;1918,50;1918,50;547
22 ago 2023;1894,60;1896,80;1892,80;1896,40;1896,40;46
21 ago 2023;1893,60;1893,60;1893,30;1893,30;1893,30;876
18 ago 2023;1891,80;1891,80;1886,10;1886,10;1886,10;19
17 ago 2023;1893,70;1902,40;1884,00;1884,10;1884,10;245
16 ago 2023;1904,50;1904,50;1890,30;1896,10;1896,10;22
15 ago 2023;1906,00;1907,70;1895,00;1902,50;1902,50;73
14 ago 2023;1909,30;1912,60;1903,30;1910,60;1910,60;46
11 ago 2023;1913,00;1916,60;1911,80;1912,90;1912,90;57
10 ago 2023;1921,10;1927,80;1911,40;1914,40;1914,40;178
9 ago 2023;1925,40;1928,80;1913,70;1915,40;1915,40;451
8 ago 2023;1931,70;1933,20;1923,00;1924,10;1924,10;555
7 ago 2023;1941,00;1941,00;1929,80;1933,50;1933,50;376
4 ago 2023;1934,90;1945,00;1920,00;1939,60;1939,60;290
3 ago 2023;1934,20;1936,50;1928,00;1932,00;1932,00;773
2 ago 2023;1948,40;1953,60;1933,20;1937,40;1937,40;652
1 ago 2023;1964,90;1965,40;1940,70;1940,70;1940,70;688
31 jul 2023;1959,20;1971,60;1950,00;1970,50;1970,50;1025
28 jul 2023;1945,50;1962,20;1944,20;1960,40;1960,40;23.155
27 jul 2023;1945,40;1945,40;1945,40;1945,40;1945,40;194.253
26 jul 2023;1966,20;1972,00;1966,20;1968,90;1968,90;51
25 jul 2023;1953,00;1962,50;1953,00;1962,10;1962,10;19
24 jul 2023;1965,30;1965,50;1960,30;1960,30;1960,30;2
21 jul 2023;1961,80;1964,30;1961,80;1964,30;1964,30;50
20 jul 2023;1973,70;1973,70;1965,60;1968,30;1968,30;638
19 jul 2023;1977,00;1977,50;1973,00;1977,50;1977,50;35
18 jul 2023;1968,80;1978,40;1963,40;1977,20;1977,20;83
17 jul 2023;1954,00;1956,50;1946,60;1952,40;1952,40;29
14 jul 2023;1958,40;1960,60;1952,70;1960,10;1960,10;94
13 jul 2023;1961,10;1961,10;1953,00;1959,20;1959,20;121
12 jul 2023;1932,30;1958,00;1932,20;1956,20;1956,20;132
11 jul 2023;1925,00;1937,00;1924,20;1931,30;1931,30;142
10 jul 2023;1923,60;1926,10;1912,30;1925,00;1925,00;269
7 jul 2023;1913,40;1934,10;1913,40;1926,20;1926,20;61
6 jul 2023;1909,30;1910,20;1903,20;1908,70;1908,70;81
5 jul 2023;1923,50;1933,90;1914,70;1919,60;1919,60;193
3 jul 2023;1917,90;1929,50;1917,90;1921,70;1921,70;41
30 jun 2023;1908,60;1921,10;1900,60;1921,10;1921,10;445
29 jun 2023;1909,90;1909,90;1892,50;1909,20;1909,20;289
28 jun 2023;1912,30;1912,30;1912,30;1912,30;1912,30;628
27 jun 2023;1927,00;1929,40;1914,00;1914,00;1914,00;49
26 jun 2023;1922,90;1928,50;1922,50;1923,70;1923,70;71
23 jun 2023;1918,70;1932,50;1918,70;1919,10;1919,10;105
22 jun 2023;1920,00;1921,00;1912,10;1912,70;1912,70;237
21 jun 2023;1935,60;1936,80;1920,00;1933,30;1933,30;557
20 jun 2023;1958,60;1958,60;1931,30;1935,50;1935,50;193
16 jun 2023;1961,40;1962,90;1953,50;1958,40;1958,40;119
15 jun 2023;1941,70;1958,80;1926,00;1957,80;1957,80;329
14 jun 2023;1946,20;1958,20;1940,30;1955,30;1955,30;202
13 jun 2023;1960,60;1967,50;1940,30;1944,60;1944,60;343
12 jun 2023;1959,70;1963,50;1951,40;1955,30;1955,30;212
9 jun 2023;1965,10;1969,80;1960,30;1962,20;1962,20;49
8 jun 2023;1943,20;1969,00;1943,10;1963,60;1963,60;433
7 jun 2023;1959,00;1968,40;1940,70;1942,70;1942,70;139
6 jun 2023;1960,80;1965,50;1958,80;1965,50;1965,50;164
5 jun 2023;1947,50;1961,90;1937,80;1958,00;1958,00;713
2 jun 2023;1977,10;1982,50;1947,40;1952,40;1952,40;356
1 jun 2023;1963,20;1983,00;1954,30;1978,00;1978,00;750
31 may 2023;1958,20;1973,00;1953,00;1963,90;1963,90;5959
30 may 2023;1942,70;1962,60;1931,00;1958,00;1958,00;37.838
26 may 2023;1948,20;1948,40;1944,10;1944,10;1944,10;166.036
25 may 2023;1943,10;1943,10;1943,10;1943,10;1943,10;1
24 may 2023;1975,40;1975,40;1962,80;1962,80;1962,80;189
23 may 2023;1972,40;1972,40;1972,40;1972,40;1972,40;1
22 may 2023;1980,50;1980,50;1974,80;1974,80;1974,80;8
19 may 2023;1960,00;1978,70;1960,00;1978,70;1978,70;106
18 may 2023;1956,50;1956,80;1956,50;1956,50;1956,50;23
17 may 2023;1983,60;1983,60;1980,70;1980,70;1980,70;13
16 may 2023;1988,40;1988,40;1988,40;1988,40;1988,40;49
15 may 2023;2013,80;2018,00;2013,80;2018,00;2018,00;3
12 may 2023;2014,50;2014,50;2014,50;2014,50;2014,50;115
11 may 2023;2034,10;2038,30;2014,00;2014,70;2014,70;90
10 may 2023;2032,30;2044,30;2029,50;2030,50;2030,50;248
9 may 2023;2026,60;2037,30;2025,90;2036,20;2036,20;241
8 may 2023;2022,50;2026,30;2022,50;2026,30;2026,30;3
5 may 2023;2046,40;2046,40;2004,30;2017,40;2017,40;59
4 may 2023;2045,00;2072,00;2040,00;2048,00;2048,00;930
3 may 2023;2017,10;2035,10;2015,20;2028,60;2028,60;1349
2 may 2023;1994,70;2018,00;1994,70;2014,30;2014,30;1896
1 may 2023;1980,10;2005,00;1976,90;1983,40;1983,40;210
28 abr 2023;1986,90;1990,10;1977,70;1990,10;1990,10;152
27 abr 2023;1990,60;2002,30;1979,90;1989,90;1989,90;355
26 abr 2023;1997,80;1998,80;1985,60;1985,70;1985,70;615
25 abr 2023;1995,70;1999,10;1982,30;1994,00;1994,00;306
24 abr 2023;1981,30;1989,80;1977,40;1989,10;1989,10;145
21 abr 2023;1996,20;1996,20;1974,10;1979,50;1979,50;132
20 abr 2023;1998,00;2007,60;1998,00;2007,60;2007,60;164
19 abr 2023;2005,70;2006,40;1969,80;1995,20;1995,20;61
18 abr 2023;1996,90;2007,40;1996,90;2007,40;2007,40;72
17 abr 2023;2002,70;2007,60;1983,20;1994,20;1994,20;554
14 abr 2023;2041,00;2047,80;1995,00;2002,20;2002,20;718
13 abr 2023;2015,60;2048,60;2015,60;2041,30;2041,30;1043
12 abr 2023;2005,20;2025,70;2005,20;2010,90;2010,90;172
11 abr 2023;1991,40;2006,50;1991,40;2004,80;2004,80;68
10 abr 2023;2000,00;2006,60;1984,00;1989,10;1989,10;652
6 abr 2023;2022,20;2023,30;2005,00;2011,90;2011,90;-
5 abr 2023;2022,10;2033,80;2013,60;2020,90;2020,90;525
4 abr 2023;1984,60;2027,10;1979,00;2022,20;2022,20;811
3 abr 2023;1968,10;1991,70;1950,00;1983,90;1983,90;737
31 mar 2023;1981,30;1986,80;1968,00;1969,00;1969,00;957
30 mar 2023;1965,90;1984,40;1954,90;1980,30;1980,30;10.119
29 mar 2023;1966,10;1966,10;1966,10;1966,10;1966,10;88.563
28 mar 2023;1972,40;1972,40;1972,40;1972,40;1972,40;21
27 mar 2023;1957,20;1957,20;1952,40;1952,40;1952,40;877
24 mar 2023;1991,70;1995,40;1982,10;1982,10;1982,10;19
23 mar 2023;1990,50;1994,60;1990,50;1993,80;1993,80;33
22 mar 2023;1946,80;1974,00;1946,80;1946,80;1946,80;50
21 mar 2023;1973,80;1973,80;1938,00;1938,00;1938,00;47
20 mar 2023;1988,30;2003,90;1968,90;1979,20;1979,20;389
17 mar 2023;1946,00;1985,10;1946,00;1969,80;1969,80;82
16 mar 2023;1909,90;1931,70;1909,90;1919,00;1919,00;394
15 mar 2023;1903,90;1926,60;1898,50;1926,60;1926,60;564
14 mar 2023;1912,20;1912,20;1901,10;1906,20;1906,20;107
13 mar 2023;1890,80;1913,10;1875,10;1911,70;1911,70;503
10 mar 2023;1852,30;1868,50;1852,00;1862,00;1862,00;248
9 mar 2023;1816,40;1829,30;1815,60;1829,30;1829,30;332
8 mar 2023;1811,60;1812,90;1811,50;1812,70;1812,70;75
7 mar 2023;1840,90;1840,90;1813,90;1813,90;1813,90;450
6 mar 2023;1853,30;1853,80;1844,20;1847,90;1847,90;5
3 mar 2023;1837,30;1855,40;1837,30;1847,70;1847,70;61
2 mar 2023;1830,00;1836,30;1830,00;1833,50;1833,50;154
1 mar 2023;1827,10;1841,70;1827,10;1837,70;1837,70;211
28 feb 2023;1808,10;1830,00;1808,10;1828,90;1828,90;618
27 feb 2023;1811,60;1817,50;1808,90;1817,00;1817,00;829
24 feb 2023;1808,80;1808,80;1808,80;1808,80;1808,80;404
23 feb 2023;1826,40;1827,50;1818,00;1818,00;1818,00;291
22 feb 2023;1835,70;1836,20;1825,10;1832,00;1832,00;278
21 feb 2023;1842,60;1843,00;1833,00;1833,00;1833,00;862
17 feb 2023;1827,40;1842,20;1818,40;1840,40;1840,40;35
16 feb 2023;1838,60;1843,70;1827,20;1842,00;1842,00;222
15 feb 2023;1842,00;1842,00;1828,20;1834,20;1834,20;368
14 feb 2023;1854,10;1862,00;1846,20;1854,00;1854,00;656
13 feb 2023;1859,00;1861,00;1850,00;1851,90;1851,90;569
10 feb 2023;1861,60;1863,50;1852,40;1862,80;1862,80;27
9 feb 2023;1875,30;1884,60;1859,80;1866,20;1866,20;223
8 feb 2023;1872,10;1880,40;1872,10;1877,40;1877,40;230
7 feb 2023;1870,00;1875,70;1868,00;1871,70;1871,70;297
6 feb 2023;1865,60;1880,00;1863,40;1866,20;1866,20;424
3 feb 2023;1912,40;1917,00;1861,50;1862,90;1862,90;992
2 feb 2023;1952,30;1959,10;1911,30;1916,30;1916,30;748
1 feb 2023;1927,20;1955,00;1922,00;1927,80;1927,80;2290
31 ene 2023;1923,00;1930,40;1900,60;1929,50;1929,50;1910
30 ene 2023;1928,30;1933,60;1920,30;1922,90;1922,90;27.220
27 ene 2023;1928,60;1928,60;1928,60;1928,60;1928,60;150.902
26 ene 2023;1936,60;1937,10;1927,10;1929,10;1929,10;131
25 ene 2023;1941,20;1941,20;1939,80;1941,20;1941,20;7
24 ene 2023;1931,80;1936,80;1931,80;1933,90;1933,90;201
23 ene 2023;1926,50;1927,10;1915,00;1927,10;1927,10;218
20 ene 2023;1922,10;1928,50;1921,40;1926,40;1926,40;1346
19 ene 2023;1922,10;1931,80;1922,10;1922,10;1922,10;371
18 ene 2023;1911,10;1911,10;1903,10;1904,40;1904,40;1027
17 ene 2023;1920,10;1920,10;1905,20;1907,20;1907,20;706
13 ene 2023;1899,00;1920,90;1898,30;1918,40;1918,40;512
12 ene 2023;1877,20;1897,40;1877,20;1895,50;1895,50;59
11 ene 2023;1873,10;1877,80;1873,10;1874,60;1874,60;1236
10 ene 2023;1877,80;1878,10;1871,60;1871,60;1871,60;101
9 ene 2023;1867,00;1880,00;1867,00;1872,70;1872,70;62
6 ene 2023;1838,40;1868,20;1835,30;1864,20;1864,20;26
5 ene 2023;1855,20;1855,20;1834,80;1834,80;1834,80;24
4 ene 2023;1845,60;1859,10;1845,60;1852,80;1852,80;25
3 ene 2023;1836,20;1839,70;1836,20;1839,70;1839,70;29
30 dic 2022;1817,00;1822,30;1816,80;1819,70;1819,70;95
29 dic 2022;1805,80;1819,50;1805,80;1819,50;1819,50;277
28 dic 2022;1803,20;1807,90;1803,10;1807,90;1807,90;434
27 dic 2022;1803,40;1826,30;1803,40;1814,80;1814,80;69
23 dic 2022;1794,30;1802,80;1794,10;1795,90;1795,90;49
22 dic 2022;1818,10;1818,10;1785,00;1787,00;1787,00;411
21 dic 2022;1817,40;1821,40;1814,40;1815,90;1815,90;35
20 dic 2022;1786,50;1821,40;1786,50;1815,90;1815,90;51
19 dic 2022;1791,60;1796,30;1785,60;1787,70;1787,70;79
16 dic 2022;1777,90;1791,40;1777,90;1790,00;1790,00;206
15 dic 2022;1801,00;1801,00;1774,80;1777,20;1777,20;421
14 dic 2022;1810,80;1812,80;1797,90;1807,50;1807,50;1074
13 dic 2022;1780,70;1819,80;1780,50;1813,90;1813,90;205
12 dic 2022;1787,30;1793,90;1777,70;1780,50;1780,50;85
9 dic 2022;1794,90;1804,30;1791,10;1798,10;1798,10;125
8 dic 2022;1782,00;1790,90;1782,00;1788,70;1788,70;713
7 dic 2022;1769,30;1790,30;1769,30;1785,50;1785,50;422
6 dic 2022;1768,60;1779,40;1767,90;1769,30;1769,30;105
5 dic 2022;1795,70;1808,00;1764,30;1767,40;1767,40;1713
2 dic 2022;1802,00;1802,30;1779,40;1795,90;1795,90;1725
1 dic 2022;1768,70;1803,70;1768,70;1801,10;1801,10;1053
30 nov 2022;1748,10;1769,40;1745,10;1746,00;1746,00;3339
29 nov 2022;1739,50;1758,20;1737,90;1748,40;1748,40;19.416
28 nov 2022;1741,30;1741,30;1740,10;1740,10;1740,10;132.767
25 nov 2022;1753,00;1757,90;1749,20;1753,30;1753,30;216
23 nov 2022;1736,50;1750,90;1736,50;1744,90;1744,90;39
22 nov 2022;1741,70;1741,70;1738,30;1738,30;1738,30;15
21 nov 2022;1739,00;1744,90;1736,10;1737,40;1737,40;544
18 nov 2022;1763,30;1763,30;1747,60;1751,90;1751,90;414
17 nov 2022;1763,00;1763,00;1756,00;1760,80;1760,80;18
16 nov 2022;1776,60;1778,90;1773,00;1773,00;1773,00;303
15 nov 2022;1770,80;1773,80;1769,90;1773,80;1773,80;57
14 nov 2022;1762,00;1773,60;1761,60;1773,60;1773,60;358
11 nov 2022;1763,80;1766,00;1757,60;1766,00;1766,00;257
10 nov 2022;1708,20;1750,30;1708,20;1750,30;1750,30;325
9 nov 2022;1707,40;1720,20;1706,00;1710,10;1710,10;497
8 nov 2022;1703,20;1712,10;1703,20;1712,10;1712,10;23
7 nov 2022;1676,90;1677,90;1672,90;1676,50;1676,50;42
4 nov 2022;1630,20;1674,50;1629,00;1672,50;1672,50;159
3 nov 2022;1629,20;1629,20;1615,10;1627,30;1627,30;1427
2 nov 2022;1650,80;1664,70;1634,00;1645,70;1645,70;612
1 nov 2022;1630,80;1653,70;1630,80;1645,00;1645,00;985
31 oct 2022;1641,80;1641,80;1633,40;1635,90;1635,90;522
28 oct 2022;1661,00;1661,00;1638,70;1639,60;1639,60;626
27 oct 2022;1660,70;1660,70;1660,70;1660,70;1660,70;2298
26 oct 2022;1649,80;1667,00;1649,80;1664,00;1664,00;89
25 oct 2022;1648,20;1652,80;1637,30;1652,80;1652,80;880
24 oct 2022;1662,70;1662,70;1648,70;1648,70;1648,70;29
21 oct 2022;1634,10;1653,90;1634,10;1651,00;1651,00;224
20 oct 2022;1622,80;1641,40;1622,80;1630,80;1630,80;477
19 oct 2022;1637,50;1637,50;1627,50;1627,50;1627,50;84
18 oct 2022;1651,40;1655,20;1649,00;1649,00;1649,00;597
17 oct 2022;1650,20;1657,00;1646,80;1657,00;1657,00;238
14 oct 2022;1665,30;1667,00;1640,00;1641,70;1641,70;82
13 oct 2022;1675,20;1675,30;1641,50;1670,00;1670,00;729
12 oct 2022;1668,00;1672,70;1668,00;1670,30;1670,30;149
11 oct 2022;1661,80;1678,70;1661,00;1678,70;1678,70;167
10 oct 2022;1693,40;1693,40;1667,00;1667,30;1667,30;195
7 oct 2022;1710,10;1710,10;1693,70;1700,50;1700,50;179
6 oct 2022;1721,00;1723,30;1709,10;1711,70;1711,70;133
5 oct 2022;1724,10;1726,60;1703,00;1711,40;1711,40;418
4 oct 2022;1701,20;1728,00;1696,00;1721,10;1721,10;291
3 oct 2022;1667,20;1700,00;1661,90;1692,90;1692,90;410
30 sept 2022;1661,70;1672,70;1658,00;1662,40;1662,40;548
29 sept 2022;1657,00;1662,60;1640,00;1658,50;1658,50;6028
28 sept 2022;1620,40;1660,40;1620,40;1660,40;1660,40;18.311
27 sept 2022;1632,20;1636,60;1626,70;1626,70;1626,70;888
26 sept 2022;1623,30;1623,30;1623,30;1623,30;1623,30;1205
23 sept 2022;1667,00;1667,00;1645,30;1645,30;1645,30;1224
22 sept 2022;1668,30;1670,80;1668,30;1670,80;1670,80;973
21 sept 2022;1665,50;1680,10;1664,60;1664,60;1664,60;2337
20 sept 2022;1659,70;1659,70;1659,70;1659,70;1659,70;2830
19 sept 2022;1661,80;1669,40;1658,50;1666,20;1666,20;580
16 sept 2022;1660,40;1674,90;1651,70;1671,70;1671,70;464
15 sept 2022;1685,50;1686,00;1662,30;1665,40;1665,40;1125
14 sept 2022;1698,70;1701,80;1696,50;1696,50;1696,50;532
13 sept 2022;1720,50;1720,50;1697,30;1705,00;1705,00;432
12 sept 2022;1727,40;1728,10;1727,40;1728,10;1728,10;68
9 sept 2022;1719,20;1720,00;1712,80;1716,20;1716,20;635
8 sept 2022;1718,20;1718,20;1705,30;1708,00;1708,00;1193
7 sept 2022;1694,80;1715,30;1694,70;1715,30;1715,30;651
6 sept 2022;1709,70;1717,40;1699,70;1700,40;1700,40;697
2 sept 2022;1703,40;1715,70;1703,10;1709,80;1709,80;182
1 sept 2022;1707,90;1707,90;1693,90;1696,60;1696,60;683
31 ago 2022;1718,30;1720,90;1708,50;1712,80;1712,80;2133
30 ago 2022;1736,40;1739,00;1720,70;1723,20;1723,20;385
29 ago 2022;1732,40;1741,20;1732,10;1736,60;1736,60;950
26 ago 2022;1754,00;1755,00;1736,10;1736,10;1736,10;202
25 ago 2022;1761,60;1761,80;1755,00;1757,70;1757,70;172
24 ago 2022;1745,00;1751,80;1743,60;1747,80;1747,80;187
23 ago 2022;1738,00;1748,90;1731,90;1746,80;1746,80;509
22 ago 2022;1740,50;1740,50;1726,50;1734,00;1734,00;347
19 ago 2022;1753,70;1754,30;1747,50;1747,60;1747,60;49
18 ago 2022;1762,90;1762,90;1753,40;1755,30;1755,30;321
17 ago 2022;1769,70;1769,70;1760,00;1760,30;1760,30;23
16 ago 2022;1777,40;1777,40;1771,40;1773,20;1773,20;308
15 ago 2022;1799,00;1799,00;1774,70;1781,40;1781,40;64
12 ago 2022;1786,30;1800,40;1784,30;1798,60;1798,60;187
11 ago 2022;1794,30;1794,30;1785,70;1789,70;1789,70;1235
10 ago 2022;1804,40;1804,90;1787,80;1795,60;1795,60;601
9 ago 2022;1790,00;1796,10;1789,00;1794,00;1794,00;249
8 ago 2022;1771,80;1786,80;1771,80;1786,80;1786,80;127
5 ago 2022;1791,20;1791,40;1764,20;1772,90;1772,90;645
4 ago 2022;1769,40;1792,10;1767,70;1788,50;1788,50;285
3 ago 2022;1756,70;1770,50;1753,00;1758,00;1758,00;399
2 ago 2022;1772,10;1786,60;1759,40;1771,10;1771,10;1078
1 ago 2022;1763,90;1772,50;1756,10;1769,00;1769,00;705
29 jul 2022;1754,00;1765,70;1750,00;1762,90;1762,90;3485
28 jul 2022;1732,30;1755,00;1732,00;1750,30;1750,30;37.236
27 jul 2022;1719,10;1719,10;1719,10;1719,10;1719,10;144.865
26 jul 2022;1718,00;1718,00;1717,70;1717,70;1717,70;1
25 jul 2022;1727,00;1732,00;1719,00;1719,00;1719,00;67
22 jul 2022;1713,30;1735,00;1713,00;1727,10;1727,10;61
21 jul 2022;1687,00;1715,50;1679,80;1712,70;1712,70;183
20 jul 2022;1707,10;1708,50;1699,50;1699,50;1699,50;130
19 jul 2022;1712,30;1714,40;1706,10;1710,00;1710,00;1684
18 jul 2022;1712,20;1712,40;1709,20;1709,20;1709,20;264
15 jul 2022;1705,40;1709,70;1701,10;1702,40;1702,40;721
14 jul 2022;1710,30;1710,50;1704,50;1704,50;1704,50;1289
13 jul 2022;1710,00;1734,20;1710,00;1734,20;1734,20;368
12 jul 2022;1734,20;1735,50;1723,30;1723,30;1723,30;451
11 jul 2022;1732,50;1736,70;1730,00;1730,00;1730,00;75
8 jul 2022;1738,10;1749,30;1732,10;1740,60;1740,60;370
7 jul 2022;1745,20;1745,20;1737,00;1737,90;1737,90;1869
6 jul 2022;1762,50;1768,00;1734,00;1734,90;1734,90;1729
5 jul 2022;1805,40;1805,40;1761,80;1761,80;1761,80;64
1 jul 2022;1795,50;1806,10;1791,60;1798,90;1798,90;77
30 jun 2022;1809,60;1817,30;1801,00;1804,10;1804,10;328
29 jun 2022;1818,30;1830,30;1812,80;1813,70;1813,70;173
28 jun 2022;1824,20;1826,00;1817,50;1817,50;1817,50;391
27 jun 2022;1830,50;1830,70;1819,90;1820,90;1820,90;77
24 jun 2022;1820,50;1826,50;1815,80;1826,50;1826,50;61
23 jun 2022;1835,50;1841,20;1825,70;1825,70;1825,70;9
22 jun 2022;1829,50;1842,70;1821,60;1834,30;1834,30;115
21 jun 2022;1835,30;1838,60;1830,10;1834,60;1834,60;216
17 jun 2022;1853,70;1853,70;1833,60;1835,60;1835,60;170
16 jun 2022;1819,20;1850,60;1814,90;1845,70;1845,70;136
15 jun 2022;1814,10;1839,00;1810,80;1815,30;1815,30;108
14 jun 2022;1825,00;1825,50;1805,30;1809,50;1809,50;536
13 jun 2022;1873,80;1873,80;1818,70;1828,00;1828,00;127
10 jun 2022;1842,70;1875,60;1823,90;1871,50;1871,50;1490
9 jun 2022;1846,10;1850,10;1837,90;1848,80;1848,80;159
8 jun 2022;1844,80;1855,00;1844,40;1851,90;1851,90;218
7 jun 2022;1836,90;1851,60;1835,00;1847,50;1847,50;1168
6 jun 2022;1849,00;1854,10;1839,20;1839,20;1839,20;142
3 jun 2022;1867,60;1871,80;1845,40;1845,40;1845,40;53
2 jun 2022;1845,40;1868,70;1842,10;1866,50;1866,50;551
1 jun 2022;1831,00;1847,90;1825,30;1843,30;1843,30;1623
31 may 2022;1850,30;1862,10;1832,80;1842,70;1842,70;4073
27 may 2022;1848,30;1860,70;1845,90;1851,30;1851,30;30.091
26 may 2022;1840,40;1847,40;1840,40;1847,40;1847,40;123.355
25 may 2022;1846,20;1846,20;1846,20;1846,20;1846,20;-
24 may 2022;1852,50;1867,00;1852,50;1865,10;1865,10;33
23 may 2022;1846,30;1863,00;1845,80;1847,80;1847,80;216
20 may 2022;1839,10;1841,80;1836,30;1841,80;1841,80;110
19 may 2022;1810,90;1841,20;1810,70;1841,20;1841,20;138
18 may 2022;1815,00;1819,70;1805,00;1815,90;1815,90;311
17 may 2022;1824,90;1828,60;1816,70;1818,20;1818,20;121
16 may 2022;1790,50;1813,50;1787,00;1813,50;1813,50;34
13 may 2022;1825,00;1825,00;1807,40;1807,40;1807,40;335
12 may 2022;1849,80;1851,90;1822,20;1823,80;1823,80;153
11 may 2022;1841,50;1852,60;1841,00;1852,60;1852,60;892
10 may 2022;1839,90;1839,90;1839,90;1839,90;1839,90;1540
9 may 2022;1866,60;1867,50;1854,00;1857,10;1857,10;304
6 may 2022;1874,70;1890,30;1871,50;1881,20;1881,20;214
5 may 2022;1897,00;1904,30;1874,00;1874,00;1874,00;80
4 may 2022;1867,00;1867,00;1867,00;1867,00;1867,00;1
3 may 2022;1868,80;1868,80;1868,80;1868,80;1868,80;466
2 may 2022;1896,70;1896,80;1853,00;1861,80;1861,80;385
29 abr 2022;1902,70;1918,20;1902,40;1909,30;1909,30;132
28 abr 2022;1883,80;1893,00;1872,90;1888,70;1888,70;513
27 abr 2022;1897,80;1900,60;1882,20;1885,90;1885,90;1786
26 abr 2022;1900,50;1909,10;1894,00;1901,40;1901,40;302
25 abr 2022;1925,00;1925,00;1889,30;1893,20;1893,20;748
22 abr 2022;1949,60;1950,40;1930,20;1931,00;1931,00;178
21 abr 2022;1942,50;1944,90;1942,50;1944,90;1944,90;4
20 abr 2022;1945,50;1953,60;1945,50;1952,30;1952,30;621
19 abr 2022;1973,80;1978,30;1945,70;1955,70;1955,70;130
18 abr 2022;1973,40;1997,10;1972,80;1982,90;1982,90;196
14 abr 2022;1977,20;1978,70;1963,00;1970,90;1970,90;101
13 abr 2022;1969,50;1981,00;1969,50;1981,00;1981,00;204
12 abr 2022;1952,50;1977,10;1950,60;1972,10;1972,10;246
11 abr 2022;1946,60;1968,40;1941,80;1944,30;1944,30;163
8 abr 2022;1928,80;1947,70;1928,80;1941,60;1941,60;153
7 abr 2022;1919,50;1934,80;1919,50;1933,80;1933,80;311
6 abr 2022;1916,70;1931,80;1916,70;1918,40;1918,40;138
5 abr 2022;1927,10;1943,50;1918,40;1922,90;1922,90;412
4 abr 2022;1921,20;1936,10;1915,60;1929,20;1929,20;371
1 abr 2022;1935,00;1938,00;1917,00;1919,10;1919,10;1016
31 mar 2022;1933,50;1949,90;1919,10;1949,20;1949,20;3617
30 mar 2022;1918,40;1937,00;1914,50;1933,50;1933,50;17.765
29 mar 2022;1893,50;1912,00;1893,50;1912,00;1912,00;128.051
28 mar 2022;1932,60;1939,60;1932,60;1939,60;1939,60;7
25 mar 2022;1953,80;1953,80;1953,80;1953,80;1953,80;83
